"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDQ07","OUT017",4271.76891838088
"FDS45","OUT049",1377.8292666964
"NCJ06","OUT045",1683.95167221122
"FDD36","OUT035",1989.68050667626
"FDY25","OUT045",3485.76473506868
"FDU52","OUT046",2451.17249412886
"DRK47","OUT017",4067.12215433244
"NCL30","OUT017",1529.44678464441
"FDN22","OUT035",3429.79954250945
"NCF30","OUT027",3742.40932722532
"FDK03","OUT035",5379.85758734692
"FDT45","OUT017",1129.24271771356
"NCC54","OUT027",5164.31371511865
"FDP08","OUT018",2695.59886155224
"FDU44","OUT046",2437.56860894128
"DRG39","OUT035",940.972840428678
"FDU32","OUT049",2649.46495481856
"FDY27","OUT049",2472.4434552622
"NCP54","OUT013",1639.23139867981
"NCZ41","OUT049",1875.05330278694
"DRL49","OUT013",2515.01078767186
"FDI05","OUT018",1469.85670161958
"FDY56","OUT045",4113.14052371313
"DRC13","OUT013",2141.77384216231
"NCV29","OUT017",3431.51393147069
"FDR24","OUT049",1483.25120996673
"FDZ34","OUT018",3202.8738972724
"FDP37","OUT035",2161.16980898584
"FDX08","OUT027",4019.14025138485
"FDS57","OUT045",2106.80513143483
"NCG18","OUT049",2672.52243913022
"FDK25","OUT018",1977.60783296958
"FDH53","OUT049",1402.05872621297
"DRI59","OUT018",3249.49546572857
"FDA52","OUT046",2589.10144086768
"FDT20","OUT010",120.002587482536
"FDE36","OUT019",549.647084879556
"FDI24","OUT017",3563.30341704835
"FDB28","OUT018",3506.63021511672
"FDV11","OUT017",2968.59207689201
"FDP01","OUT046",2540.58518247674
"FDD34","OUT027",3163.07599811501
"FDJ50","OUT027",1833.47687386213
"FDZ44","OUT013",2582.22339984648
"DRO59","OUT035",1274.15555487361
"DRB48","OUT045",964.124673959253
"FDR21","OUT018",3365.95047727511
"NCE42","OUT010",692.439428877167
"FDO23","OUT046",1748.60554759931
"NCE30","OUT018",2801.38943378332
"FDQ22","OUT035",601.477352225426
"FDY01","OUT045",2376.75478750635
"FDS08","OUT017",2163.23782634478
"FDG28","OUT018",2989.1377323787
"FDQ51","OUT018",758.000449175414
"FDB05","OUT017",4075.3206548225
"FDO56","OUT049",1954.61216283605
"FDE02","OUT018",1691.64232776293
"FDN45","OUT017",3923.80068294354
"FDS09","OUT013",1083.3096023442
"NCA54","OUT018",2584.64296709981
"FDP09","OUT010",480.265013084665
"FDC53","OUT045",1298.81704073556
"NCM55","OUT017",3569.80026164721
"FDL09","OUT018",2305.79462780921
"FDA11","OUT019",200.290699012037
"FDA50","OUT045",2059.89397178952
"FDC23","OUT017",2786.49336745981
"FDE22","OUT049",2733.97173169031
"FDD23","OUT046",3705.35391164153
"NCA29","OUT049",2855.28103268656
"FDK38","OUT046",2113.14917275883
"DRC13","OUT046",2292.0474735006
"NCP43","OUT049",3000.66378662592
"FDX28","OUT049",1813.92638818113
"FDF08","OUT049",1434.54147484871
"FDZ33","OUT046",2162.19986270263
"FDD10","OUT049",2919.01634611803
"FDO58","OUT017",2773.94655516013
"FDI50","OUT017",2847.19744421611
"FDO58","OUT045",2282.05223010361
"FDX08","OUT013",3809.15831130618
"NCK17","OUT010",77.6412428526296
"FDF39","OUT035",4461.16044518649
"FDU45","OUT010",20.7732852866866
"NCJ18","OUT018",1870.41699485167
"DRC27","OUT019",502.857899225774
"DRC25","OUT035",1693.07035498454
"FDU59","OUT035",2595.11147084644
"FDU28","OUT035",2420.52213171427
"NCP30","OUT046",853.750714287461
"FDB39","OUT018",788.074774173193
"FDE41","OUT013",784.921063973841
"DRH11","OUT010",140.886879792084
"FDA58","OUT045",3943.25755716346
"FDU50","OUT046",1620.89989367544
"FDM34","OUT013",1881.07546055406
"FDM44","OUT027",2410.81502865558
"FDR39","OUT045",2526.34113330273
"FDM25","OUT045",2658.13410185448
"FDQ49","OUT049",2650.02574950569
"DRH25","OUT018",898.536007089414
"FDM09","OUT027",3635.8825637977
"FDL44","OUT019",676.914457407382
"NCR42","OUT018",527.842007141713
"DRL59","OUT046",900.37367246446
"FDX43","OUT013",2326.52667555735
"DRK47","OUT010",575.086568680583
"FDU48","OUT018",1497.72135362684
"FDY12","OUT045",1460.75107256663
"NCN43","OUT018",1719.3679300564
"NCM55","OUT018",2646.51191508933
"FDQ21","OUT027",3261.78596368727
"FDX13","OUT035",3953.98324663267
"NCK30","OUT027",4655.78185150786
"FDG20","OUT049",2752.45501616805
"DRG27","OUT017",548.968122882573
"FDY14","OUT018",4595.79963042392
"FDP59","OUT035",1616.51717332813
"FDU60","OUT017",3659.01058188912
"NCC18","OUT019",405.173520153645
"DRJ39","OUT017",3998.6239192909
"FDS07","OUT049",2039.44859340331
"FDM08","OUT027",5611.09640636232
"FDP51","OUT045",2178.71450374262
"FDU16","OUT035",1193.61033564187
"FDH12","OUT013",1920.36316004941
"DRE48","OUT010",520.844510443594
"NCL42","OUT027",5314.68586417253
"FDR21","OUT045",2817.91473450096
"NCW29","OUT035",2008.03911277123
"FDO11","OUT013",4310.84633795543
"NCM31","OUT049",2308.08755411649
"FDV35","OUT019",202.502451942666
"FDF58","OUT017",1224.60686560472
"NCE43","OUT049",2578.52322979843
"FDA02","OUT035",2693.00100104661
"DRL37","OUT010",75.0919416530173
"FDR24","OUT018",1350.39219679214
"FDW59","OUT049",1435.81484400736
"FDS22","OUT049",1261.41754548067
"FDW24","OUT017",847.483434353514
"FDU24","OUT035",2678.09689714195
"FDA21","OUT027",5851.87454378435
"FDH58","OUT027",3795.21790076672
"FDW36","OUT018",1430.52085703678
"FDI45","OUT027",4295.35595290125
"FDU01","OUT018",2303.05667205904
"FDF35","OUT027",2899.78527444821
"FDU43","OUT019",692.511602970268
"FDE24","OUT019",347.323388287527
"FDK50","OUT049",3280.79048182891
"FDG31","OUT045",1186.68573153457
"FDC60","OUT045",1654.48524768023
"FDL36","OUT013",1308.67193106217
"FDP21","OUT013",3197.44881578511
"FDW16","OUT045",1326.75508383436
"FDX02","OUT017",3874.7672452269
"FDQ58","OUT027",4374.60383262399
"FDT51","OUT046",1259.0920428078
"FDD59","OUT049",1520.94790215999
"NCM42","OUT018",1509.33318012553
"FDA57","OUT018",569.166814297209
"FDZ48","OUT035",1674.85044172775
"FDE46","OUT045",1915.97807114867
"NCZ30","OUT019",751.309941776616
"FDB56","OUT017",2841.26144370073
"FDA25","OUT027",2188.094803832
"FDD20","OUT013",1992.48180574648
"FDL25","OUT013",1574.15425066613
"NCO18","OUT049",2335.88507005155
"FDJ45","OUT017",1132.54871300788
"FDR12","OUT035",2906.58245921545
"NCF19","OUT010",15.6982899228474
"FDK25","OUT046",2467.08605717758
"NCR17","OUT046",2289.8333711434
"FDC52","OUT046",1874.30567650208
"NCA54","OUT017",3391.08266254919
"FDR45","OUT010",595.891127169536
"NCM19","OUT049",2419.05785286319
"FDF39","OUT027",5526.0915077084
"FDX23","OUT049",1566.57746825866
"FDD58","OUT027",2959.73945772021
"FDX28","OUT013",2068.01395327317
"NCD31","OUT013",2646.66655212799
"FDU57","OUT018",2404.17656277862
"FDI27","OUT046",908.455675187294
"NCM42","OUT046",1520.26812952477
"FDD32","OUT027",2047.3712363961
"FDI34","OUT013",3749.2378458974
"NCM29","OUT049",1724.79474224859
"FDG46","OUT018",1442.83570603107
"DRC01","OUT010",222.874139692668
"FDB15","OUT027",5061.27463996503
"NCA17","OUT027",3228.21596738566
"FDF10","OUT046",2373.45980786577
"FDR26","OUT027",3894.07052032915
"FDI02","OUT049",2041.36252395411
"NCM54","OUT010",319.020280793464
"FDF14","OUT013",2166.60269235291
"FDJ33","OUT010",289.637158887897
"FDM20","OUT035",5044.34285875428
"FDC03","OUT027",4755.93725791601
"NCX05","OUT046",1986.19842003182
"NCM41","OUT027",3109.21859298134
"NCU29","OUT010",279.919196368888
"FDQ59","OUT017",1082.61017117323
"FDH46","OUT010",217.62691996898
"FDH09","OUT013",963.546587227455
"NCD06","OUT045",839.33427601021
"FDC15","OUT035",2148.48207999169
"DRD37","OUT027",1239.07465660814
"FDT28","OUT027",3410.40280586705
"FDR28","OUT027",3605.06793627441
"FDT38","OUT017",1579.88059718133
"FDV34","OUT027",2267.46054877844
"FDY52","OUT035",1177.01539459495
"FDB34","OUT013",1376.42438778729
"DRL23","OUT018",1575.49862706029
"DRB24","OUT046",2102.00251864105
"FDJ50","OUT046",1444.97903098025
"FDQ49","OUT035",2310.79070575543
"FDP20","OUT035",2359.10260779515
"FDV19","OUT027",4315.08725029497
"NCR54","OUT045",2899.20257097312
"FDO09","OUT010",452.612316060608
"FDS57","OUT018",1920.05898270041
"FDN10","OUT049",1619.27646507874
"FDV23","OUT049",1906.45764584053
"FDY28","OUT049",2721.2778355696
"DRG51","OUT013",3178.80722205959
"FDD45","OUT019",238.59099629952
"NCL18","OUT027",4838.70744214185
"NCM29","OUT013",2246.23168725107
"FDF17","OUT027",3860.51185604985
"FDE22","OUT017",2959.70702267382
"FDQ22","OUT017",839.528248323345
"FDS01","OUT013",3726.67366600718
"FDW35","OUT027",1640.92887751571
"FDJ33","OUT046",2423.93177725002
"NCF54","OUT035",3002.11454298096
"FDE09","OUT013",2245.16900208883
"NCE06","OUT045",2702.85786883452
"DRH49","OUT049",1169.76472924275
"FDY43","OUT045",3163.86886825915
"NCT05","OUT017",3700.37332287959
"FDZ34","OUT045",2431.81433902599
"FDL38","OUT017",1844.81926792708
"FDZ31","OUT017",2805.60569314399
"FDR14","OUT035",1204.74616953846
"NCN54","OUT049",1348.11832546853
"NCC42","OUT027",3572.18138114208
"FDK08","OUT017",1304.06859353326
"FDP59","OUT013",2144.3554376169
"FDV22","OUT035",3104.09060362146
"FDD33","OUT035",3077.22556818377
"DRE60","OUT027",5153.49691592861
"FDK52","OUT046",2853.29698860472
"FDA02","OUT017",2462.28581800508
"FDM56","OUT049",1606.71643333096
"FDE57","OUT035",2553.63278925275
"FDM32","OUT045",1100.18427815782
"NCQ30","OUT027",2969.18121205265
"FDQ27","OUT027",2520.48341639663
"FDT60","OUT027",3337.21604665509
"FDU43","OUT049",3457.72128001111
"NCO55","OUT035",1635.01691017717
"FDG02","OUT045",2110.93437444713
"FDJ28","OUT013",3738.5671011308
"FDP40","OUT045",2320.59702546779
"FDJ38","OUT045",2203.84708497875
"NCC54","OUT017",3372.42262400367
"NCZ41","OUT046",1669.07047878148
"FDK38","OUT019",485.128233910489
"FDU52","OUT013",1693.31525227052
"FDC40","OUT046",1083.41887564755
"NCR30","OUT017",1402.61182770519
"NCN18","OUT017",1972.57782354332
"FDB50","OUT035",1244.25187058558
"FDG04","OUT013",2956.5482647505
"FDR26","OUT035",2688.47148955868
"NCT17","OUT018",3518.29142599127
"FDX35","OUT027",5498.39594129336
"FDS12","OUT046",2338.42867683047
"NCZ29","OUT027",3716.1887743094
"FDB38","OUT010",499.041442215276
"FDP12","OUT013",419.954901938567
"FDP22","OUT046",732.778062789857
"FDS26","OUT018",4326.76358198813
"FDR52","OUT046",3155.21090311884
"DRJ13","OUT046",3156.29092960664
"FDU48","OUT027",3142.68670013053
"FDE29","OUT035",1115.8525515528
"NCT29","OUT049",2026.78174209065
"DRK37","OUT018",3774.3760665674
"FDK55","OUT046",1445.39337792419
"FDR07","OUT046",1854.3354348207
"FDO21","OUT027",4700.62971363035
"FDK46","OUT049",4530.07447619875
"FDB12","OUT045",1631.62340556475
"FDT31","OUT027",4040.52487811848
"FDJ33","OUT045",2063.75817901121
"FDC26","OUT027",3238.2266834202
"NCQ02","OUT045",2607.50496874302
"FDP08","OUT010",343.862857598073
"FDB11","OUT027",4876.29750901758
"FDV55","OUT013",2582.57338363468
"FDW20","OUT049",2676.47197157191
"NCJ18","OUT019",306.569713615565
"FDC41","OUT018",1187.9352745491
"FDE14","OUT027",2340.9925484394
"FDG35","OUT013",2414.77482191449
"FDF45","OUT035",993.363109415659
"FDS19","OUT027",2348.39049863363
"FDS58","OUT019",714.156278566827
"FDA26","OUT017",4124.52364530384
"FDM32","OUT049",1161.56592324507
"FDL45","OUT046",2070.5207560013
"FDZ55","OUT049",2866.82945589939
"FDY37","OUT049",2228.25362962676
"FDO46","OUT046",2899.88473596
"FDQ60","OUT046",1700.84009386473
"FDA19","OUT018",1447.17400698498
"FDL15","OUT046",2325.1728261423
"FDM10","OUT018",2371.68193454359
"NCL05","OUT017",701.909295227025
"DRK49","OUT010",-1.73160239386698
"NCE18","OUT027",6360.51111949646
"FDG40","OUT049",932.70964808322
"DRI59","OUT045",4567.95084780884
"FDK28","OUT035",5245.58937441747
"NCD06","OUT019",71.4146709839451
"FDO11","OUT019",1071.39101038386
"FDK27","OUT046",1520.76849423966
"FDT43","OUT027",1535.15416185774
"FDD38","OUT018",1674.68398472393
"FDA16","OUT049",4255.33080459252
"FDL14","OUT027",4542.70783009874
"NCM17","OUT049",675.740159016835
"FDD20","OUT045",2034.32896562218
"FDA40","OUT045",948.504685666165
"FDL43","OUT045",1295.19103211368
"FDV15","OUT045",2601.50260505807
"FDE52","OUT046",1475.65388394208
"NCL17","OUT010",667.087632057912
"NCJ31","OUT045",3440.80830732792
"FDR60","OUT045",1230.42727962371
"NCA18","OUT035",1676.42417450248
"FDS21","OUT027",2105.68921528435
"FDW09","OUT035",1580.03495908602
"FDL26","OUT035",2541.70766925264
"FDS47","OUT018",1816.80389585541
"FDC39","OUT046",3232.92687856618
"FDT51","OUT035",1623.91691167126
"FDK40","OUT035",4262.71525687728
"NCG19","OUT045",4434.72574062774
"FDZ07","OUT046",1023.83873093927
"FDF08","OUT027",2808.36499530744
"FDO04","OUT013",745.24825913297
"FDK41","OUT018",1680.10052625436
"FDP15","OUT049",4261.31296740271
"NCD43","OUT018",1522.03983175324
"NCP18","OUT013",2536.60898120634
"FDZ51","OUT046",1894.38685063259
"DRH13","OUT035",1615.47988983016
"FDF38","OUT045",894.725508207047
"NCI43","OUT045",1051.63229380176
"FDM38","OUT027",1908.13679293914
"FDS03","OUT013",1313.41301116702
"DRJ47","OUT017",3278.34273986081
"FDT50","OUT010",183.668725680091
"FDV02","OUT046",3428.27536879804
"NCG18","OUT017",2269.35931370133
"FDW52","OUT046",2272.70726086658
"FDS40","OUT035",462.003705338697
"FDN31","OUT017",3203.86655216799
"FDA37","OUT045",1488.53925102501
"FDA15","OUT046",3621.69802137203
"FDL39","OUT046",2535.4725434763
"FDJ53","OUT045",1492.46791817105
"FDX22","OUT013",3946.51389616988
"NCZ42","OUT045",3367.75584956944
"FDD56","OUT027",4100.6961656779
"FDD40","OUT017",3259.65833684829
"FDS50","OUT013",3644.3097633677
"NCN14","OUT013",3688.60084447657
"FDT15","OUT013",3136.80641976224
"NCS18","OUT027",2863.84253844517
"NCO26","OUT010",345.932299685574
"FDF58","OUT018",967.039601659613
"NCB19","OUT013",934.383804337619
"FDH26","OUT017",2159.66472539542
"DRB24","OUT027",3896.45767936408
"FDA49","OUT018",996.85870992681
"FDB32","OUT045",1834.70292334566
"FDI36","OUT017",2938.85927158376
"NCA17","OUT010",376.731315648589
"FDH22","OUT013",2119.25666175652
"NCM26","OUT018",2687.93139117374
"FDT15","OUT027",5846.95355693155
"FDB16","OUT018",1552.94078303847
"NCP54","OUT027",3774.87177927522
"FDJ36","OUT013",1724.2250435045
"FDO28","OUT045",1538.01876426231
"FDU09","OUT013",949.211202351453
"FDF29","OUT017",2376.1084155675
"FDY08","OUT013",2253.04550521475
"DRJ59","OUT018",369.652353347018
"FDT23","OUT027",2108.0220015061
"FDU15","OUT018",593.064756229103
"FDT47","OUT013",1451.95823239166
"FDI53","OUT019",493.619532825194
"FDR59","OUT018",3682.641073812
"FDD53","OUT035",1100.78853238384
"FDY51","OUT017",3131.23376278952
"FDT04","OUT049",950.473539726723
"FDU51","OUT049",3291.87653253186
"FDG14","OUT035",2704.10016396268
"NCU06","OUT045",4165.25005886838
"DRG25","OUT046",3850.01586488318
"DRH49","OUT035",1499.27354137459
"FDN15","OUT035",2076.37876671364
"FDL43","OUT018",1302.6300463671
"NCT18","OUT049",4368.59983447566
"NCB31","OUT013",4630.60124911151
"FDK57","OUT035",1769.1912394294
"FDY04","OUT019",422.906268980338
"NCP54","OUT046",2446.17191752972
"FDF41","OUT013",3645.0567890296
"FDM01","OUT045",1709.73364762521
"FDW03","OUT045",1635.29966444743
"FDF28","OUT045",1446.37854575095
"FDY37","OUT017",2612.05535660056
"FDQ03","OUT017",3337.48786152849
"FDP51","OUT027",3171.35432184859
"FDJ40","OUT017",1851.0290085483
"FDC32","OUT049",1090.08137484649
"DRI49","OUT027",2316.07758239761
"NCW54","OUT017",1569.36466844495
"FDF09","OUT017",572.2604304038
"FDP45","OUT018",4029.91130971786
"DRJ23","OUT018",3356.31194143001
"FDS59","OUT017",2488.09225101959
"FDY08","OUT046",2190.48368176294
"FDX16","OUT049",2864.42918664691
"FDY16","OUT018",2834.16510696629
"FDK32","OUT035",2081.70469306805
"FDQ22","OUT013",600.681456838269
"NCC31","OUT018",2486.09801583242
"FDG58","OUT049",2181.08348027492
"DRF48","OUT013",3091.07297422445
"DRH36","OUT049",1341.7316944277
"NCR30","OUT035",1211.54155597125
"FDB03","OUT019",472.630048500874
"FDZ28","OUT027",3936.35017556649
"FDR35","OUT017",2567.87229907945
"DRD15","OUT027",6068.8010341078
"FDJ33","OUT019",299.673293343461
"FDA56","OUT010",143.315549314379
"FDP56","OUT046",938.20447247939
"NCT30","OUT046",859.815225386654
"FDK15","OUT017",1356.23544471599
"FDH44","OUT018",1482.12603411639
"FDV01","OUT013",2293.74009657893
"DRG03","OUT017",2100.34788238774
"FDG50","OUT027",2098.65578493104
"FDR16","OUT010",413.364675090198
"FDZ60","OUT046",1323.28987816201
"DRG03","OUT045",2084.78165518049
"FDS56","OUT018",3704.08856418815
"FDU33","OUT045",1117.88903054373
"DRD27","OUT035",1418.10824171477
"FDW22","OUT046",3986.6093833961
"DRA24","OUT045",2840.26289601823
"FDF38","OUT049",809.799705855442
"FDX48","OUT013",2064.21133193189
"FDS58","OUT018",2070.97701549183
"FDC32","OUT046",1146.01726813708
"NCQ29","OUT045",3313.35428555
"DRK39","OUT018",1161.98908473601
"NCS38","OUT017",1925.45038614252
"DRO47","OUT013",1821.0812023269
"DRG27","OUT027",1266.32620239506
"FDC57","OUT027",4814.17877454518
"FDS55","OUT046",2473.97584611899
"NCJ06","OUT018",1876.53805935077
"FDO01","OUT019",394.293478021293
"NCM55","OUT045",2889.48198299428
"FDC52","OUT049",2314.94615255839
"FDQ15","OUT045",1634.70856688181
"NCT30","OUT027",1741.05219039049
"NCR42","OUT027",1250.66349989813
"FDD28","OUT035",705.802129682526
"FDQ34","OUT049",1524.03398065223
"FDZ12","OUT027",3190.57317098237
"DRE13","OUT019",305.818735877557
"NCN07","OUT019",653.092032293016
"FDM28","OUT035",2771.2903396345
"FDI10","OUT017",3753.74880892887
"FDQ25","OUT013",2550.75206453434
"FDA38","OUT010",324.223714238885
"DRI13","OUT049",3316.17253934089
"FDY20","OUT027",2236.75786033947
"NCZ53","OUT035",3171.26222023114
"NCM31","OUT013",3459.65400732647
"DRB01","OUT017",2749.88624742007
"DRF37","OUT046",3882.93172220845
"NCF42","OUT049",2392.233951485
"FDF16","OUT018",2102.15100757183
"FDB41","OUT013",1046.09575586717
"FDR34","OUT013",4524.01802963923
"FDR15","OUT018",2744.66485734577
"NCV42","OUT019",-101.693741777179
"FDW51","OUT035",3977.03551329727
"FDU36","OUT017",1739.83544958192
"FDX60","OUT049",1332.10746489762
"FDY03","OUT035",1851.25640039013
"FDW55","OUT045",3719.85663067283
"FDT01","OUT010",457.035797023475
"FDG58","OUT013",1942.83507428582
"FDK21","OUT017",4522.59447321714
"NCS41","OUT019",786.357919511725
"FDS10","OUT045",2594.63963173024
"NCT53","OUT046",2258.56378930955
"FDJ28","OUT018",3522.64503339257
"FDX44","OUT045",1154.47944459481
"FDT20","OUT018",457.747736869977
"FDO44","OUT017",2136.04985830699
"NCX17","OUT049",4573.48207189159
"FDY01","OUT017",2547.26129186158
"FDJ12","OUT027",4845.33821394219
"DRK35","OUT018",534.359468790975
"FDD47","OUT019",236.604699062671
"NCM53","OUT035",2095.33943771828
"FDO45","OUT013",1004.73021443425
"NCM42","OUT010",260.587902736994
"FDE04","OUT046",2019.77809602737
"NCI30","OUT027",4856.04109033761
"FDZ19","OUT013",2848.66088261982
"FDW57","OUT013",3959.81698335074
"FDA25","OUT013",1628.42015348339
"FDT22","OUT046",833.73866152647
"FDP51","OUT013",2126.96779627397
"FDD48","OUT027",3033.75603362959
"FDY39","OUT035",3722.51262495732
"FDO48","OUT010",922.400656632268
"FDD23","OUT027",5262.86271924765
"DRN35","OUT027",1125.11153974988
"FDT01","OUT035",3029.06006972177
"FDC20","OUT010",124.589990334835
